assignment_id,hit_id,worker_id,condition,diversity,I am more creative than \% of humans (before),Increased use of AI computer programs in daily life makes you feel (before),How difficult was it to come up with uses for the last object?,Increased use of AI computer programs in daily life makes you feel (after),How many total objects encountered?,I am more creative than \% of humans (after),Hide Time,Page Load,Strategy for last object,Technical Issues?
e249f22b9e5de2972c2418d5acef2ee06c8870c651270016c55b6f6f408aad89,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,2412bfb9f80f9159b614186c2561c12239d07547c7526467eec6e6abdd7b44a9,Absent,0.4508422948081924,15,Equally excited and concerned,Somewhat easy,Equally excited and concerned,4,15,337.147,2024-09-08T14:00:04.972Z,Using the knowledge from previous objects,No
ddd17799e22a0be66ca5cf60ad0aca06390df50741e8de0d57fc997b04d99859,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,ad9320aca98636d356997a64eb35b3cc9e49bad5bdd332f185af55117450e681,Coach,0.5177109240671843,86,Equally excited and concerned,Somewhat easy,More excited than concerned,4,59,0.0,2024-09-08T14:00:13.580Z,think about shape and material properties ,no
0c3ff60fe1c1d31535f4b4148e294dca75bec992fd4d11a5da8b60182974add6,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,9a07869763d9df43a5200ca7642a0fda618138219cc3290606232abab9898621,Absent,0.4631869470561007,20,More excited than concerned,Very easy,More excited than concerned,4,50,0.0,2024-09-08T14:00:23.804Z,Think of kids and you can change the colour of them ,no
bcae0c871f04cb41a409d7dcf310dc5c4bfa2d4fe4d7a597fcf5a8490ad5a437,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6fb8b5ea767f30a534b7aa9b46e51d7802cbaad78b7cf910b795f87dcd28de9e,Generate,0.4694328952931278,75,Equally excited and concerned,Somewhat easy,Equally excited and concerned,4,75,0.0,2024-09-08T14:00:29.087Z,Just think how it would be used differently in daily life.,no
448e0fe34cd2024469cc805ca43b91c3bb4b4963e49c17458b865e91827b97a5,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,62f937ee138205782607b3be63c22c0e97eb2d15b14ebe0c212b3fd8ffd2e2a3,Coach,0.5400761201618572,15,More concerned than excited,Very difficult,More concerned than excited,5,3,0.0,2024-09-08T13:59:50.416Z,"i had great difficulty even coming up with ideas, im not a particularly creative person ",no
ffdcc279cd9e82576b99afd14cd47a93d1caf3a6a0ca857247092be55be8c026,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,96fe1c67a4454870dda90e98bbe30cf9960d64cd3c646d7496f16ef88a111dc2,Coach,0.4987649090488253,59,More concerned than excited,Somewhat easy,More concerned than excited,4,45,0.0,2024-09-08T14:00:25.473Z,No strategy ,
c645d5fe205e29b3eca3f0fe12131ccced16fdced644c194d69bf546908a4059,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,cc6246adeb811a10c235350b38b013269c33764e4611365090cafe118e3926b9,Generate,0.584923562254982,49,Equally excited and concerned,Somewhat easy,Equally excited and concerned,3,52,0.0,2024-09-08T14:01:10.199Z,thinking what i would do with it ,no
7e60c80aeed9211f556bc34dfe1694564085bebd6db7f15ad1d772035a0d799a,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b53a6580750d34d14333fff2908b03ac3efcd88d33abfaca77c8dcde8c64e242,Coach,0.4286710250284441,31,Equally excited and concerned,Somewhat easy,Equally excited and concerned,4,29,4.231,2024-09-08T14:01:26.646Z,Thinking of things i've seen it used for before,no
f71d1abb72f5ba38f7269598d527ce5f1b4bf4769019728e80e9d3739649c60a,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,16599ec4b60ee3864285607c7ad22975eda4d8e3ba8b619b2375c24a09205ac0,Coach,0.5202284210138388,73,Equally excited and concerned,Somewhat easy,Equally excited and concerned,4,68,0.0,2024-09-08T14:00:38.576Z,trying to think outside the box,only with the game during the break
cf40b49486405cdec6eeaf21ac1974143fcf132c5b39893c1cd38789386f0589,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,c8fe7035455e707181c56e25584381495c8496fbd8ec52ec953a769c147092af,Absent,0.4250416907780444,40,More concerned than excited,Somewhat easy,More concerned than excited,4,46,0.0,2024-09-08T14:01:25.472Z,no particular strategy just what came to mind,no issues
898043ccfca4b8be3d3308ddfcc5207bcf28fe9a5ca355011fa315ff4467f7d4,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,ba7c717e6dfa45950c0a09640434cc0cbecee1b663e1dbc98ac84d2f19f24941,Absent,0.537351560702237,65,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,41,0.0,2024-09-08T14:01:32.061Z,Just try to think of anything it could be used for.,No
20d8035971660ec46d386d3e37935eef0c5a58217db191706baa9592dd2f9f13,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0182bf3a63a8f6e1b1e091fe0dbeaf5ef37d27954786a09a05e34007d641bef0,Absent,0.6164912436122466,50,More excited than concerned,Somewhat difficult,More excited than concerned,4,50,0.0,2024-09-08T14:01:42.546Z,I tried to look around my own home to see if there are use cases this object would be useful for,No
fa60868046400a6cf47a27257ced023414dd652acbb294fa120b1bf3054697f4,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,f80e4afcb8b8b78c42af34173e7909b4966649896ac32f4ea828622ae35f1063,Generate,0.5188118545309212,39,More concerned than excited,Very difficult,Equally excited and concerned,3,16,0.0,2024-09-08T14:02:11.743Z,no strategy i could get or hit upon,no
268b515afa52b8f47810f361a880f594fba4f11c37c2d73de7f2570b5ff8ece4,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,d43f70b2d83798816c33ef928fa238d799624eee88c2f1db869236b569446d7e,Coach,0.5350535572038603,50,Equally excited and concerned,Somewhat easy,Equally excited and concerned,5,59,0.0,2024-09-08T14:01:51.092Z,try to visualise unsual contexts where it could be useful,no
569f1ced6f9cf3d7af74dae5f660b66d2af53d0b2784737efc3ce459badfd9af,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,45067ca267e276b597a50c676566d51c3827797eb49f9ed944e4fa10d29dae95,Generate,0.628564197293008,30,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,3,20,0.0,2024-09-08T13:59:06.419Z,I imagined different ways of wearing them and other objects that could be put through the leg holes. I also imagined what they looked like when they were in a wardrobe and if they could have another use while they were being stored.,No
f0288b997413ef2b0e581febae2f457413f3e65c3d51aae571a0801c9479ec38,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,2bd43a6df5d380fb65445e40795d67b648a92a44724932a44ffb1dac93db3a1f,Coach,0.6041481508713903,76,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,59,0.0,2024-09-08T14:01:52.980Z,"To visualise taking it apart, not looking at it as a whole object. ",The picture took a few more seconds than usual to load
f0288b997413ef2b0e581febae2f457413f3e65c3d51aae571a0801c9479ec38,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,2bd43a6df5d380fb65445e40795d67b648a92a44724932a44ffb1dac93db3a1f,Coach,0.6041481508713903,76,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,59,0.0,2024-09-08T14:01:52.980Z,"To visualise taking it apart, not looking at it as a whole object. ",The picture took a few more seconds than usual to load
f0288b997413ef2b0e581febae2f457413f3e65c3d51aae571a0801c9479ec38,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,2bd43a6df5d380fb65445e40795d67b648a92a44724932a44ffb1dac93db3a1f,Coach,0.6041481508713903,76,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,59,0.0,2024-09-08T14:01:52.980Z,"To visualise taking it apart, not looking at it as a whole object. ",The picture took a few more seconds than usual to load
b443ade61b78ae79bd2776da3328aac4b065760f519126c69d78fe799e6d6d99,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,44071b5a7af67348c0908221bdca184ed4f92b982d5e617d1c06231429240ad6,Generate,0.5339847563889193,24,More concerned than excited,Somewhat difficult,More concerned than excited,3,33,82.833,2024-09-08T14:02:27.381Z,No particularly strategy. ,No
f40eb3a6e3379ee1acdb54915513a153a5e9d38c0b0ce6ccaaa9a8c4482d0295,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,28ef7929be01460819dfe5c4eb9a30da2f56b59a3bec62cbecf6beb2a7d42ec7,Generate,0.5906319788435188,75,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,79,3.16,2024-09-08T14:02:25.502Z,The shape of the objects I relate to objects of similiar shapes,
e236fd3261cf3d7eda26c9b5cfc96c752623b28e8cc4ec88ab2e4264c423bc14,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,7cd9cee31a7c0d8a9f397cf35e63a790d8afbbd043cb6660361e8aba050dce3c,Coach,0.4865553373710456,62,More concerned than excited,Somewhat difficult,More excited than concerned,4,52,0.0,2024-09-08T14:01:50.442Z,I tried to imagine playing with it,No
2dd9aadfecd85603c907a53d6a0faa6ccb9fd77f7171d1313730b2969a7ef835,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,05933c46e731282e3a95bcaf090e9b779083d07772e5f7dd1a485e220a596960,Coach,0.4978464567074379,28,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,11,0.0,2024-09-08T14:02:27.234Z,Just used my imagination ,No
86237c60a4fa8dec9d787e38b0d3b6c3181ab3edc6226c8dfaf29d5f563988a9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,12d38e2c827879e1034d80e77de9d73c701a2c1fbffbd46cd03cfeab14400b84,Coach,0.5370867578135873,90,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,90,2.938,2024-09-08T14:02:46.993Z,just try hardest to think of things,no
5ffceb8128fb4a2d745febd8ac3669d77ea4efb19e2f09d4775f132b0e0587e6,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,bce270d23ce65cd2231bf5b5ec7aaf2bd4912765041616b28b03f886c4d7e867,Coach,0.55054990521281,48,Equally excited and concerned,Somewhat easy,Equally excited and concerned,4,52,0.0,2024-09-08T14:03:08.852Z,Trying to think about how I would use it.,no
33e6b09a2fd79dcce1f6da4c5b69768753f8dff270f738e0887815a458113364,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,d32e08b5aca597be82abd6e48f9610cd081874471a8e14c3cf3d679a7780b3af,Generate,0.4083100653801783,70,Equally excited and concerned,Somewhat difficult,More excited than concerned,4,64,4.988,2024-09-08T14:02:49.194Z,"I didn't really have a ""strategy"" I just came up with whatever popped up in my head. I probably should have had a better strategy cause I was on the last word of the last sentence when I ran out of time :(",No.
6fffac10824122b3baa8ebc26fdd3ecf369d6af841f27c4730160b1488be9af8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,7c8d1e5a69c301a7743b0b91472ad0ae69e77a0a732d5921fdf52bea647e4a36,Absent,0.4190947463594264,60,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,3,52,204.287,2024-09-08T14:01:17.841Z,"It was mainly down to the shape of the object, in this case a shoe, what can it do, what does it look like etc.",None.
724f307be67c7e2a91a37738989dfba03263aa861d9a5d60166e60605fdf7de4,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,018a8a1971125f079f194dee85892071819c8eadc61be7f20535b1fb30a951db,Generate,0.6549721368899082,78,More excited than concerned,Somewhat difficult,More excited than concerned,4,78,0.0,2024-09-08T14:03:16.276Z,To be as creative as I could,No
6375380733c3a19798a7354fbf402622b4c7ee0a60a674124647d83ff59c7a6b,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,1937d9d08af1c76ebff3aa33eb8762f812b84d2c36e52f6be58dd82dfd45d6f4,Absent,0.5150282814251895,100,Equally excited and concerned,Somewhat easy,Equally excited and concerned,4,72,21.554,2024-09-08T14:02:19.348Z,imagination,no
43d74c8e63fa6f437b94875e04e82afd63bfe4113e8d270dd0245c0c41040d91,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,700821c06563bfda53980171425676f81ad793640f11cd69a8a6a329e10a2663,Absent,0.6141934561489464,70,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,70,0.0,2024-09-08T14:03:03.411Z,"No particular strategy, just trying to think of practical uses.",No
64de20b16ba21ff8cf28c51bfec0c876c101e4574cbd803e477adbfcc7e82da3,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b3a85a4c5b91eed20f436b113ee4b150bdebc46c8c310eae58028ab573c68888,Generate,0.4358434072217654,40,More excited than concerned,Very difficult,More excited than concerned,4,25,19.654,2024-09-08T14:03:19.144Z,try to picture different uses i struggled though,no
6ad2221d4a4c54cff1a7e9db51054a30bc2ff5648aa76f45fb6d78b085e1dcab,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,ecb21ec4a93c307bf6b0ffdd0c047b2bc6448eaa3349e6c340377e854d31c16e,Generate,0.4914106616810524,25,More concerned than excited,Somewhat difficult,Equally excited and concerned,4,25,0.0,2024-09-08T14:03:37.617Z,Anything that came into my head,No
79e90420d2cb306039ade10e7e66bf4f93abf03c76f3e41e6b9b90eaf92bc0b6,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0c6a2bc2d0b208bf4e394cd1369c14c49cdbb03a776eb1a28249c8e55b5f1b25,Generate,0.5524993497804062,59,More concerned than excited,Somewhat difficult,More concerned than excited,4,56,9.529,2024-09-08T14:02:49.058Z,Just thinking on the spot what would I do if I had one of those spare objects on hand.,No.
11a3d142f32070f64ee5eb02b2af2921e41ce471ad964df6da80c8b152ca1d4a,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,46ee835b27feb2b4bf4753f87b2786594964a151a3b5cea018187d5a01e55107,Absent,0.5286599057072687,65,More excited than concerned,Very difficult,More excited than concerned,4,69,0.0,2024-09-08T14:03:45.172Z,Looking around my room for inspiration. ,No 
fcda686cf2e1a7c20f609c3de12775beff9b8b562ba0838d1090a9c420bf2604,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,1554485e18c537a8e9746e6db4cc5a894cb28db301935ff185862e16da140288,Absent,0.6540685419069387,12,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,6,0.0,2024-09-08T14:03:10.293Z,No real strategy - just desperately trying to think of some alternative uses!,No
08643a0b14f99f780cb1e76268966dbd4f60b349e2733046ba88102f1e0fa462,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,eb96d847606d61b967a88f0602c4b5832f6e0023cc08a11be7dc317c341c1c56,Generate,0.5998897534073497,20,More concerned than excited,Somewhat difficult,More concerned than excited,4,20,0.0,2024-09-08T14:04:03.156Z,"Just anything, even if it felt wacky",no
0af078e377513bcb73c606a8809da75967c8da2440793300717ab36f2a0bef4c,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b4af49044af10f1bc566437a659152987268bd3a9ea3505c26b0fcc2c89d1f88,Generate,0.4688363747135936,25,Equally excited and concerned,Somewhat easy,Equally excited and concerned,4,35,0.0,2024-09-08T14:05:43.119Z,I did not have a strategy. ,No
34417fe4414b3b8251b9493706decbeebfa967bc07e1e9e5c804f5b64015cb39,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,25e94165406221998be590c00604d1d1a261d98e434dedf4976cd0e094e25246,Coach,0.5648357737867312,52,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,52,0.0,2024-09-08T14:04:11.817Z,Thought about how it could be used in my job setting.,No
d24a1c13e955878bd457e2d802866cc1c791a6fe107a8a9e5eaf9aae801d54c0,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e3b5c67475fa7d2386200368cd842d29f827c6914b7714c9d6b18a936551641a,Absent,0.4739068871963289,100,Equally excited and concerned,Somewhat difficult,More excited than concerned,3,100,12.733,2024-09-08T14:03:53.527Z,none,no
14cf1e6c395e286775c2665e2d8e692bba45fcb4c5c415092b978477b0f2a6e2,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,be7f541352b25e02032b9c4b206c76edd89337587093f235f19cd4b937e832eb,Generate,0.5808379166307817,41,Equally excited and concerned,Somewhat easy,Equally excited and concerned,4,41,0.0,2024-09-08T14:03:58.233Z,"I thought of other places I have seen bottle shaped objects, or things that I have done with bottles before. ",No 
86fb16bf60d2f99bfed264c269d75797fafd37a74075ba62ae289700155223e3,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,8225fa8f1dcc2dee40433b1ab273e3400e0fb60467a3187351868e115ea533f8,Generate,0.615117896724913,30,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,15,0.0,2024-09-08T14:04:28.336Z,Using ideas I used in the test round and thinking about ideas I have seen online on platforms like pinterest,No
7fdd80b5f7b9af970d50c3d3fc9494a26a2ac568d02c8ac0749a0616d8d733e1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,864cc9929a587062ba91a1f8ecc953c02ce11a8fd2abe4f562946a09dd4cea31,Coach,0.4296789963139817,75,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,50,0.0,2024-09-08T14:04:46.741Z,think how i can use it differently,no
c979065bdf62b89f05f7a7121cf84e63498d0e2d436e92fa6d543c9b27d731e4,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,8a6f7ccb729815706f01e4ce44b12a9c3158a3e1c674c337321ce44dc03c5d35,Generate,0.5599316150484713,8,More concerned than excited,Somewhat difficult,More concerned than excited,4,14,0.0,2024-09-08T14:03:39.427Z,just let my mind flow and try to come up with ideas. There was no set strategy,no but I had never played snake before so it took me to the last trial before i understood that I needed to use the keys to move the snake
331c04405c14c9df2bfe14be0c3cd2515efa8de4e97b6ba302c36590f492f678,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,9cf3bd31f4d404e96b9ca3697d4c77a3c277750615e2a10b7890d77d6c1ca19e,Coach,0.5358763652425206,53,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,44,0.0,2024-09-08T14:04:56.644Z,"No strategy really, just let my mind flow!",No
37e2c1e2237140add0889d8d3a42cca284e55be96244eec38f8a7e7fb053d561,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,77c2ec0fbc4f06ae189794cc2df69c2e16ca06afc92189c1f3c61895f16decf2,Generate,0.5042531141433,18,More concerned than excited,Somewhat difficult,More concerned than excited,3,12,0.0,2024-09-08T14:04:31.218Z,Tried to think of options and then did see what AI had suggested,No
865a8345b0d8fff7fe61a1f43008a712c0701095073fff3142c3943ab1dd4a4f,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,084be24cba1bc31e5f77c2c5fd1504f36f3268c5a5b77b8f5ec4c193087a9d36,Coach,0.5129916118263722,43,More excited than concerned,Somewhat difficult,Equally excited and concerned,3,40,87.814,2024-09-08T14:03:31.774Z,what I use the product for and how I use it ,no
b530a3b3873f94a3d5dd7c8746f1bd431210464d3f66785534b117a9a01fdbeb,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,9b4d69685b765da06d6e8d3e5616e6535981fc259552b14eaf973c457587e794,Generate,0.4613761453839273,55,More excited than concerned,Somewhat easy,More excited than concerned,4,55,0.0,2024-09-08T14:04:36.071Z,"Thinking about how i could actually use them in other ways, i found the unrealistic things harder to think of",no
2fe8d3876715b5ad816537dbd579dd83f8501c3d74e9cdf7839c4e67a3b44cf0,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,7c8081f3147b907f75415204e123e04c1b3909262e7b063633400f83a7174d09,Coach,0.5208973668862105,53,More excited than concerned,Somewhat difficult,More excited than concerned,3,61,44.453,2024-09-08T14:05:04.023Z,trying to create DIY ideas,nope
f64e750df4b203f00b8e77bdac27fa7f9dd542f783f440d90a98654b38acdba3,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,eff08818fcfe2cdff2df6a27e524e26c6ac36b5e958be251e32552b5a77f7baf,Coach,0.6095208084038266,21,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,5,26,0.0,2024-09-08T14:05:24.064Z,look at all the different parts of the object ,no
f5f961bec14abe37d0066fdcd14e57b720a774f1021e612939e57c55d5d377a5,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b10c0fa3f8ed5ee6507719cfde17bede44eff8aa0ead1b8fc730eba78c64ebcd,Generate,0.5960441879101697,40,More concerned than excited,Somewhat difficult,More concerned than excited,4,40,0.0,2024-09-08T14:04:18.926Z,"I tried to think of objects that were a similar shape to the tire (hoop, net, etc.) and then wondered if the tire could replace that object.",no
0e3d5593de621e40cc24e6555226279de5d37d51596d57cc18c383958994dc4f,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,8df744d72bcca76acbae6828604401bb647b856971f3ade3caef17a4e4e15990,Absent,0.6087393429480941,30,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,31,0.0,2024-09-08T14:04:32.705Z,I tried to think of uses for it when it was turned upside down or on it's side.,
53679051b662e01e095c27957afeab0fcf60ab4e9dc05a7fb578ca982b651d9f,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,163b3b57a030ff0a1224030e3053d761b3b817044b92f005a1a13f0406568f33,Coach,0.3970158666846198,78,More concerned than excited,Somewhat difficult,More concerned than excited,4,58,16.332,2024-09-08T14:05:14.358Z,To think of uses,
a28ebd33b2dcda2f18b4257ce0b073b02f5ba0967232581ff73f2e37e309d885,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,dfe34e3f1f83a1fbe3a81ccda52647da540cd94737ea0972888701e639c11130,Coach,0.6084298824455286,40,More excited than concerned,Somewhat difficult,More excited than concerned,4,14,0.0,2024-09-08T14:05:40.615Z,I just tried to think of different possible uses for the item,
94c9761a0f23e30ade657bcb56c6110adf6240fa71a48ed0c3e27667078e6dbb,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,8830176d0756a5577116a14890c119699f78c4950988b86aab0cf31ea170ad6c,Generate,0.5002094695576552,23,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,17,0.0,2024-09-08T14:05:37.054Z,Trying to think,Yes on game 
4ad9f973fdebce8f272f5672aa6b8f6a4d19c688ca9652065b42968b480d146b,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0a2b789e54242e2bb241f5258510969e665f9bdf8527ef0818aefd4d89f85a41,Generate,0.537241159503353,18,More concerned than excited,Somewhat difficult,More concerned than excited,5,81,0.0,2024-09-08T14:04:59.021Z,Thinking of ways Iï¿½d seen tyres used/ reused before,No
78d3c60a384211d5f1de17950a5fdc9e0470fd9b3a60e0df43d4188f1df4d4db,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0c8f76cdf07f89afdcbf02d34ae3673b1802d5e7537a33552da975a000022564,Generate,0.3675218812108298,100,More concerned than excited,Very difficult,More concerned than excited,4,100,208.672,2024-09-08T14:03:18.594Z,"I did not have any just thought people use old boots as a planter so thought could you a trainer for same purpose, I couldn't think of any other use",No
f0f0ae1bc6d391ceef1dc0c6053d3c7148ad770e56887e255e83ad930134c077,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,821d17d05750c3b235de06a61909307d5068cbad3330a7bf01bb5feb779a5017,Coach,0.4857450774684659,10,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,6,19.532,2024-09-08T14:05:17.297Z,daily experience.,no.
2de90ad0675d6a5380480833a5cc313db89b6af0f38b010694e5f3ca2053815e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e3a21a53698f8394c4d461fe3e63706cee8bca630d836373c64af593fe18bb21,Coach,0.4833153170302582,8,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,5,3,2.254,2024-09-08T14:05:40.753Z,I just tried to think of what the item could be used for.,no
e255d74721edc5166babc44db46949840752bc79fa700a70db19890bc344f126,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,2cb3fedfc2fca8ee1a7866acdee72c3d83a0b36f77ae56fd7b1d6b5ddd8259de,Generate,0.5827971165039667,67,Equally excited and concerned,Very difficult,More excited than concerned,4,40,0.0,2024-09-08T14:03:51.869Z,Thinking what could I turn it into if I take it a part. ,no
323e93d11025b20360b31c36719981116eca78e9afed98bca275e161db9506cc,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,977de0560f5ac54f525c64d1dc9814c67e7297f771000cd223984619da7f3f87,Absent,0.6003978546963311,20,More excited than concerned,Somewhat difficult,More excited than concerned,3,20,0.0,2024-09-08T14:05:39.234Z,Tried to think of alternate uses.,no
78e34f71e482b4acf62c52ef61f649ad11dc7de811cc5de7718150f4ba3626f0,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,354a0fee991988b448cfed52c9e7e76e75801e71faad1504b67c3513806547f8,Absent,0.4613238627577176,50,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,50,0.0,2024-09-08T14:05:58.828Z,i had no strategy,none
92ed1317dddd9eab8d9bf5319e92b131fdb5ce5d02c72470e4437f21821c3532,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,9f505d85f70599e3239873db8ed8df8cc742c107701d8721d4a75933e1a3e3c4,Absent,0.587627448161349,20,Equally excited and concerned,Somewhat easy,Equally excited and concerned,4,20,0.0,2024-09-08T14:03:47.141Z,just use my imagination and try to think of alternative uses,wasnt sure how to play snake. nothing happened when I used mouse to click.
2bfab0271093912dfb2016914d27c3bd580c1b3ec3e9d292d516f89c7f390579,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,9f1536b28b5cb7f97fa368fc61d920361d04ad8529fd099835b4aa05c4f3fa79,Coach,,55,More concerned than excited,Somewhat difficult,More concerned than excited,3,55,0.0,2024-09-08T14:04:32.949Z,I did not look at the AI suggestions as it took up too much time and the time factor just slows my creativity due to stress. I had no strategy. I just tried to think and do what I was told.,I did not know what I was supposed to do with the snake game. No technical issues just my usual mental ones.
f7527a04c7b66d785b72ed139abe492338bd96e2e267aa71fccecfce7c04f188,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0bfc3f855b76399d5ba865444ff126f3047f4a5d81b19072dc29107ae5c95a0e,Generate,0.6404330836812363,44,More concerned than excited,Very easy,More concerned than excited,4,44,0.0,2024-09-08T14:05:38.091Z,"Try to think laterally, ignore pre conceived ideas.","No, thanks."
